fecha;aœo;mes;ciudad;zona;precipitacion_mm;temp_max;temp_min;humedad;viento_10m;presion;temp_media;rango_termico;indice_calor_aprox;evento_lluvia;humedad_alta;estacion;condicion_climatica
5/09/1987;1987;septiembre;Sabaneta;suburbana;7,47;19,97;14,89;92,42;0,57;81,54;17,43;5,08;43,5296;VERDADERO;VERDADERO;seca_principal;lluvioso
6/09/1987;1987;septiembre;Medell≠n;urbana;15,77;21,84;15,24;91,36;0,49;81,51;18,54;6,6;44,3458;VERDADERO;VERDADERO;seca_principal;lluvioso
7/09/1987;1987;septiembre;Bello;montaœosa;2,08;22,09;15,64;87,67;0,56;81,53;18,865;6,45;43,4041;VERDADERO;VERDADERO;seca_principal;lluvioso
8/09/1987;1987;septiembre;Medell≠n;urbana;7,88;20,83;15,11;90,24;0,75;81,54;17,97;5,72;43,2242;VERDADERO;VERDADERO;seca_principal;lluvioso
9/09/1987;1987;septiembre;Medell≠n;urbana;3,66;21,9;14,67;88,95;0,71;81,59;18,285;7,23;43,1415;VERDADERO;VERDADERO;seca_principal;lluvioso
10/09/1987;1987;septiembre;Bello;montaœosa;5,14;20,27;14,69;90,02;0,72;81,66;17,48;5,58;42,6826;VERDADERO;VERDADERO;seca_principal;lluvioso
11/09/1987;1987;septiembre;ItagÅ≠;urbana;4,47;22,53;13,98;85,92;0,88;81,66;18,255;8,55;41,9926;VERDADERO;VERDADERO;seca_principal;lluvioso
12/09/1987;1987;septiembre;Sabaneta;suburbana;29,47;21,13;14,3;91,58;0,67;81,64;17,715;6,83;43,4674;VERDADERO;VERDADERO;seca_principal;lluvioso
13/09/1987;1987;septiembre;Envigado;mixta;17,74;22,57;15,11;89,55;0,52;81,67;18,84;7,46;44,0275;VERDADERO;VERDADERO;seca_principal;lluvioso
14/09/1987;1987;septiembre;Envigado;mixta;8,6;18,88;15,29;96,93;0,86;81,65;17,085;3,59;44,4699;VERDADERO;VERDADERO;seca_principal;lluvioso
15/09/1987;1987;septiembre;Envigado;mixta;10,01;22,05;14,56;91,33;0,82;81,58;18,305;7,49;43,8699;VERDADERO;VERDADERO;seca_principal;lluvioso
16/09/1987;1987;septiembre;Medell≠n;urbana;8,5;21,45;14,95;91,92;0,6;81,62;18,2;6,5;44,1136;VERDADERO;VERDADERO;seca_principal;lluvioso
17/09/1987;1987;septiembre;Sabaneta;suburbana;3,99;22,21;13,92;85,35;0,98;81,69;18,065;8,29;41,5445;VERDADERO;VERDADERO;seca_principal;lluvioso
18/09/1987;1987;septiembre;Sabaneta;suburbana;9,36;21,9;14,43;87,19;0,69;81,7;18,165;7,47;42,4547;VERDADERO;VERDADERO;seca_principal;lluvioso
19/09/1987;1987;septiembre;Medell≠n;urbana;16,69;22,39;14,22;87,56;0,79;81,67;18,305;8,17;42,6468;VERDADERO;VERDADERO;seca_principal;lluvioso
20/09/1987;1987;septiembre;ItagÅ≠;urbana;10,51;19,13;14,86;94,01;0,96;81,64;16,995;4,27;43,3463;VERDADERO;VERDADERO;seca_principal;lluvioso
21/09/1987;1987;septiembre;Sabaneta;suburbana;11,87;19,96;13,63;91,12;0,49;81,66;16,795;6,33;42,5216;VERDADERO;VERDADERO;seca_principal;lluvioso
22/09/1987;1987;septiembre;ItagÅ≠;urbana;7,97;20,21;14,59;92,29;0,52;81,72;17,4;5,62;43,4917;VERDADERO;VERDADERO;seca_principal;lluvioso
