fecha,año,mes,ciudad,zona,precipitacion_mm,temp_max,temp_min,humedad,viento_10m,presion,temp_media,rango_termico,indice_calor_aprox,evento_lluvia,humedad_alta,estacion,condicion_climatica
2019-04-18,2019,abril,Bello,montañosa,12.11,21.18,15.74,91.44,0.52,81.51,18.46,5.44,44.2712,True,True,lluviosa,lluvioso
2019-04-19,2019,abril,Itagüí,urbana,11.2,19.64,15.64,95.34,0.45,81.58,17.64,4.0,44.78720000000001,True,True,lluviosa,lluvioso
2019-04-20,2019,abril,Envigado,mixta,15.3,21.34,15.3,92.34,0.38,81.69,18.32,6.039999999999999,44.5262,True,True,lluviosa,lluvioso
2019-04-21,2019,abril,Envigado,mixta,15.21,19.53,15.39,95.42,0.5,81.66,17.46,4.140000000000001,44.5986,True,True,lluviosa,lluvioso
2019-04-22,2019,abril,Medellín,urbana,18.47,19.68,14.53,92.38,0.5,81.68,17.105,5.15,43.2404,True,True,lluviosa,lluvioso
2019-04-23,2019,abril,Sabaneta,suburbana,6.04,20.66,15.78,92.9,0.68,81.57,18.22,4.880000000000001,44.401,True,True,lluviosa,lluvioso
2019-04-24,2019,abril,Sabaneta,suburbana,1.73,21.01,15.51,91.09,0.53,81.62,18.26,5.500000000000002,43.9487,True,True,lluviosa,lluvioso
2019-04-25,2019,abril,Envigado,mixta,4.27,23.79,15.19,88.06,0.75,81.67,19.49,8.6,44.02480000000001,True,True,lluviosa,lluvioso
2019-04-26,2019,abril,Itagüí,urbana,6.26,22.41,15.8,89.91,0.74,81.67,19.105,6.609999999999999,44.2573,True,True,lluviosa,lluvioso
2019-04-27,2019,abril,Bello,montañosa,1.46,22.17,15.73,90.35,0.82,81.63,18.95,6.440000000000001,44.1915,True,True,lluviosa,lluvioso
2019-04-28,2019,abril,Sabaneta,suburbana,0.61,22.33,16.39,86.69,0.68,81.56,19.36,5.939999999999998,43.4917,True,True,lluviosa,lluvioso
2019-04-29,2019,abril,Sabaneta,suburbana,0.28,23.63,15.63,86.03,0.94,81.55,19.63,7.999999999999998,43.3619,True,True,lluviosa,lluvioso
2019-04-30,2019,abril,Itagüí,urbana,0.68,22.4,16.22,82.39,0.83,81.61,19.31,6.18,41.9177,True,False,lluviosa,lluvioso
2019-05-01,2019,mayo,Envigado,mixta,0.56,22.78,15.86,86.22,0.89,81.64,19.32,6.920000000000002,43.1496,True,True,lluviosa,lluvioso
2019-05-02,2019,mayo,Bello,montañosa,0.29,24.47,15.57,83.41,0.9,81.6,20.02,8.899999999999999,42.91529999999999,True,False,lluviosa,lluvioso
2019-05-03,2019,mayo,Envigado,mixta,2.51,22.96,15.78,89.05,0.75,81.58,19.37,7.180000000000001,44.2315,True,True,lluviosa,lluvioso
2019-05-04,2019,mayo,Medellín,urbana,2.46,22.53,15.71,89.85,0.64,81.57,19.12,6.82,44.3225,True,True,lluviosa,lluvioso
2019-05-05,2019,mayo,Sabaneta,suburbana,4.53,24.21,15.75,86.35,0.8,81.56,19.98,8.46,43.91549999999999,True,True,lluviosa,lluvioso
2019-05-06,2019,mayo,Itagüí,urbana,5.87,24.19,16.19,87.33,0.77,81.67,20.19,8.0,44.4699,True,True,lluviosa,lluvioso
2019-05-07,2019,mayo,Itagüí,urbana,4.63,24.2,15.9,86.78,0.69,81.63,20.05,8.299999999999999,44.20440000000001,True,True,lluviosa,lluvioso
2019-05-08,2019,mayo,Medellín,urbana,15.0,20.51,16.93,95.4,0.76,81.56,18.72,3.580000000000002,45.67,True,True,lluviosa,lluvioso
2019-05-09,2019,mayo,Itagüí,urbana,35.74,21.57,16.13,93.31,0.68,81.57,18.85,5.440000000000001,45.16630000000001,True,True,lluviosa,lluvioso
2019-05-10,2019,mayo,Medellín,urbana,14.23,22.94,15.36,90.35,0.52,81.57,19.15,7.580000000000002,44.6015,True,True,lluviosa,lluvioso
2019-05-11,2019,mayo,Sabaneta,suburbana,6.7,20.81,16.34,93.43,0.55,81.6,18.575,4.469999999999999,45.02190000000001,True,True,lluviosa,lluvioso
2019-05-12,2019,mayo,Envigado,mixta,6.92,22.98,16.31,89.56,0.73,81.65,19.645,6.670000000000002,44.6888,True,True,lluviosa,lluvioso
2019-05-13,2019,mayo,Itagüí,urbana,9.38,22.4,15.34,90.23,0.8,81.69,18.87,7.059999999999999,44.0859,True,True,lluviosa,lluvioso
2019-05-14,2019,mayo,Sabaneta,suburbana,11.5,22.57,16.51,89.79,0.73,81.72,19.54,6.059999999999999,44.6597,True,True,lluviosa,lluvioso
2019-05-15,2019,mayo,Sabaneta,suburbana,8.66,21.79,15.96,90.59,0.78,81.72,18.875,5.829999999999998,44.2237,True,True,lluviosa,lluvioso
2019-05-16,2019,mayo,Medellín,urbana,22.77,21.0,16.0,91.84,0.56,81.7,18.5,5.0,44.4152,True,True,lluviosa,lluvioso
2019-05-17,2019,mayo,Medellín,urbana,8.44,23.15,16.21,87.78,0.55,81.62,19.68,6.939999999999998,44.26240000000001,True,True,lluviosa,lluvioso
2019-05-18,2019,mayo,Bello,montañosa,18.32,21.47,15.06,91.54,0.85,81.58,18.265,6.409999999999998,43.87820000000001,True,True,lluviosa,lluvioso
2019-05-19,2019,mayo,Medellín,urbana,16.68,22.45,14.01,88.4,0.71,81.63,18.23,8.44,42.905,True,True,lluviosa,lluvioso
2019-05-20,2019,mayo,Itagüí,urbana,6.99,21.58,15.77,90.73,0.44,81.64,18.675,5.809999999999999,44.3079,True,True,lluviosa,lluvioso
2019-05-21,2019,mayo,Itagüí,urbana,4.28,23.28,14.92,88.19,0.7,81.63,19.1,8.360000000000001,43.71270000000001,True,True,lluviosa,lluvioso
2019-05-22,2019,mayo,Itagüí,urbana,8.75,22.88,15.82,89.38,0.63,81.65,19.35,7.059999999999999,44.4044,True,True,lluviosa,lluvioso
2019-05-23,2019,mayo,Medellín,urbana,11.41,21.27,16.51,93.45,0.48,81.62,18.89,4.759999999999998,45.39250000000001,True,True,lluviosa,lluvioso
2019-05-24,2019,mayo,Sabaneta,suburbana,23.13,21.93,15.65,91.78,0.46,81.61,18.79,6.279999999999999,44.75539999999999,True,True,lluviosa,lluvioso
2019-05-25,2019,mayo,Sabaneta,suburbana,40.47,19.13,16.32,96.67,0.6,81.61,17.725,2.809999999999999,45.20610000000001,True,True,lluviosa,lluvioso
2019-05-26,2019,mayo,Itagüí,urbana,7.86,21.2,15.78,91.91,0.54,81.64,18.49,5.42,44.4423,True,True,lluviosa,lluvioso
2019-05-27,2019,mayo,Medellín,urbana,12.64,21.07,15.91,92.53,0.67,81.61,18.49,5.16,44.5559,True,True,lluviosa,lluvioso
2019-05-28,2019,mayo,Bello,montañosa,14.93,21.07,15.47,91.67,0.62,81.68,18.27,5.6,44.08710000000001,True,True,lluviosa,lluvioso
2019-05-29,2019,mayo,Envigado,mixta,14.5,22.21,15.42,91.79,0.52,81.66,18.815,6.790000000000001,44.74170000000001,True,True,lluviosa,lluvioso
2019-05-30,2019,mayo,Envigado,mixta,13.28,20.74,15.93,91.8,0.86,81.72,18.335,4.809999999999999,44.02700000000001,True,True,lluviosa,lluvioso
2019-05-31,2019,mayo,Bello,montañosa,8.64,20.39,15.76,93.41,0.41,81.72,18.075,4.630000000000001,44.6133,True,True,lluviosa,lluvioso
2019-06-01,2019,junio,Sabaneta,suburbana,9.7,21.88,15.35,90.05,0.6,81.65,18.615,6.529999999999999,43.9115,True,True,seca_principal,lluvioso
2019-06-02,2019,junio,Sabaneta,suburbana,2.87,20.61,15.74,92.5,0.52,81.64,18.175,4.869999999999999,44.33600000000001,True,True,seca_principal,lluvioso
2019-06-03,2019,junio,Itagüí,urbana,2.19,22.79,15.36,86.96,0.81,81.75,19.075,7.43,43.2048,True,True,seca_principal,lluvioso
2019-06-04,2019,junio,Bello,montañosa,3.02,23.24,15.38,86.39,0.98,81.78,19.31,7.859999999999998,43.1327,True,True,seca_principal,lluvioso
2019-06-05,2019,junio,Itagüí,urbana,3.62,22.82,14.93,87.33,0.79,81.72,18.875,7.890000000000001,43.1409,True,True,seca_principal,lluvioso
2019-06-06,2019,junio,Medellín,urbana,9.52,21.69,14.56,86.26,0.72,81.62,18.125,7.130000000000001,42.0868,True,True,seca_principal,lluvioso
2019-06-07,2019,junio,Itagüí,urbana,24.37,20.83,14.72,93.91,0.48,81.64,17.775,6.109999999999998,44.4293,True,True,seca_principal,lluvioso
2019-06-08,2019,junio,Medellín,urbana,1.4,22.74,15.65,88.95,0.75,81.68,19.195,7.089999999999998,44.02350000000001,True,True,seca_principal,lluvioso
2019-06-09,2019,junio,Medellín,urbana,3.51,22.25,15.79,89.01,0.45,81.72,19.02,6.460000000000001,44.07830000000001,True,True,seca_principal,lluvioso
2019-06-10,2019,junio,Itagüí,urbana,9.02,22.68,15.71,90.4,0.7,81.68,19.195,6.969999999999999,44.537,True,True,seca_principal,lluvioso
2019-06-11,2019,junio,Itagüí,urbana,19.82,22.67,15.61,90.04,0.65,81.71,19.14,7.060000000000002,44.3982,True,True,seca_principal,lluvioso
2019-06-12,2019,junio,Sabaneta,suburbana,16.06,22.09,16.37,90.29,0.63,81.75,19.23,5.719999999999999,44.5847,True,True,seca_principal,lluvioso
2019-06-13,2019,junio,Itagüí,urbana,7.4,21.06,15.9,92.96,0.59,81.75,18.48,5.159999999999998,44.74380000000001,True,True,seca_principal,lluvioso
2019-06-14,2019,junio,Sabaneta,suburbana,9.79,21.43,16.05,90.01,0.54,81.73,18.74,5.379999999999999,44.06530000000001,True,True,seca_principal,lluvioso
2019-06-15,2019,junio,Sabaneta,suburbana,10.15,20.87,16.38,93.39,0.64,81.7,18.625,4.490000000000002,44.99570000000001,True,True,seca_principal,lluvioso
2019-06-16,2019,junio,Bello,montañosa,1.43,22.74,15.73,86.43,0.85,81.68,19.235,7.009999999999998,43.1619,True,True,seca_principal,lluvioso
2019-06-17,2019,junio,Sabaneta,suburbana,2.19,23.53,14.0,84.46,1.11,81.64,18.765,9.530000000000001,41.8598,True,False,seca_principal,lluvioso
2019-06-18,2019,junio,Itagüí,urbana,1.17,22.55,15.96,83.92,1.07,81.65,19.255,6.59,42.1996,True,False,seca_principal,lluvioso
2019-06-19,2019,junio,Itagüí,urbana,0.28,22.02,15.49,87.15,0.92,81.65,18.755,6.529999999999999,42.8705,True,True,seca_principal,lluvioso
2019-06-20,2019,junio,Medellín,urbana,0.04,20.12,14.94,89.69,1.01,81.7,17.53,5.180000000000001,42.4207,True,True,seca_principal,lluvioso
2019-06-21,2019,junio,Bello,montañosa,2.59,21.44,13.98,86.68,1.08,81.77,17.71,7.460000000000001,41.55840000000001,True,True,seca_principal,lluvioso
2019-06-22,2019,junio,Itagüí,urbana,0.33,20.51,13.96,87.75,1.14,81.77,17.235,6.550000000000001,41.3945,True,True,seca_principal,lluvioso
2019-06-23,2019,junio,Bello,montañosa,0.97,21.74,14.77,83.34,0.95,81.76,18.255,6.969999999999999,41.0922,True,False,seca_principal,lluvioso
2019-06-24,2019,junio,Itagüí,urbana,8.28,20.76,15.18,90.78,0.69,81.74,17.97,5.580000000000002,43.44440000000001,True,True,seca_principal,lluvioso
2019-06-25,2019,junio,Medellín,urbana,3.37,21.62,15.75,89.78,0.88,81.71,18.685,5.870000000000001,43.6964,True,True,seca_principal,lluvioso
2019-06-26,2019,junio,Bello,montañosa,0.39,23.26,13.97,86.11,0.96,81.6,18.615,9.290000000000001,42.3593,True,True,seca_principal,lluvioso
2019-06-27,2019,junio,Envigado,mixta,0.76,22.82,15.32,84.95,0.84,81.55,19.07,7.5,42.5155,True,False,seca_principal,lluvioso
2019-06-28,2019,junio,Envigado,mixta,1.55,22.14,15.25,86.8,0.79,81.56,18.695,6.890000000000001,42.786,True,True,seca_principal,lluvioso
2019-06-29,2019,junio,Sabaneta,suburbana,2.04,23.06,15.58,85.5,0.87,81.62,19.32,7.479999999999999,42.92599999999999,True,True,seca_principal,lluvioso
2019-06-30,2019,junio,Sabaneta,suburbana,4.71,22.49,14.85,85.78,0.82,81.67,18.67,7.639999999999999,42.4034,True,True,seca_principal,lluvioso
2019-07-01,2019,julio,Sabaneta,suburbana,7.19,21.92,14.36,88.0,0.79,81.75,18.14,7.560000000000002,42.62700000000001,True,True,seca_principal,lluvioso
2019-07-02,2019,julio,Medellín,urbana,15.87,21.95,13.94,89.15,0.76,81.69,17.945,8.01,42.83250000000001,True,True,seca_principal,lluvioso
2019-07-03,2019,julio,Envigado,mixta,13.47,22.08,14.65,88.55,0.59,81.57,18.365,7.429999999999998,43.1735,True,True,seca_principal,lluvioso
2019-07-04,2019,julio,Bello,montañosa,3.45,22.64,15.06,87.7,0.73,81.57,18.85,7.58,43.28,True,True,seca_principal,lluvioso
2019-07-05,2019,julio,Bello,montañosa,8.25,22.69,15.73,89.37,0.64,81.72,19.21,6.960000000000001,44.2541,True,True,seca_principal,lluvioso
2019-07-06,2019,julio,Bello,montañosa,1.78,22.32,15.58,83.2,1.2,81.76,18.95,6.74,41.566,True,False,seca_principal,lluvioso
2019-07-07,2019,julio,Itagüí,urbana,0.56,23.0,14.59,80.27,0.99,81.74,18.795,8.41,40.5911,True,False,seca_principal,lluvioso
2019-07-08,2019,julio,Medellín,urbana,3.5,22.46,14.45,86.25,0.69,81.75,18.455,8.010000000000002,42.43450000000001,True,True,seca_principal,lluvioso
2019-07-09,2019,julio,Itagüí,urbana,2.81,22.12,14.28,86.72,0.7,81.82,18.2,7.840000000000002,42.3276,True,True,seca_principal,lluvioso
2019-07-10,2019,julio,Medellín,urbana,7.46,22.29,14.88,86.15,0.86,81.74,18.585,7.409999999999998,42.41250000000001,True,True,seca_principal,lluvioso
2019-07-11,2019,julio,Itagüí,urbana,5.02,22.94,14.65,86.08,0.84,81.62,18.795,8.290000000000001,42.61340000000001,True,True,seca_principal,lluvioso
2019-07-12,2019,julio,Envigado,mixta,17.61,21.55,15.76,90.55,0.66,81.54,18.655,5.790000000000001,44.0745,True,True,seca_principal,lluvioso
2019-07-13,2019,julio,Medellín,urbana,23.15,22.11,15.3,88.57,0.88,81.59,18.705,6.809999999999999,43.3171,True,True,seca_principal,lluvioso
2019-07-14,2019,julio,Medellín,urbana,9.01,21.48,13.82,86.9,0.93,81.62,17.65,7.66,41.67599999999999,True,True,seca_principal,lluvioso
2019-07-15,2019,julio,Sabaneta,suburbana,11.56,21.03,15.35,90.73,0.65,81.67,18.19,5.680000000000001,43.67590000000001,True,True,seca_principal,lluvioso
2019-07-16,2019,julio,Envigado,mixta,0.45,22.12,15.3,87.6,0.71,81.69,18.71,6.82,43.121,True,True,seca_principal,lluvioso
2019-07-17,2019,julio,Bello,montañosa,0.17,22.13,14.86,83.18,1.03,81.72,18.495,7.27,41.22340000000001,True,False,seca_principal,lluvioso
2019-07-18,2019,julio,Sabaneta,suburbana,0.7,22.89,14.3,81.76,1.17,81.68,18.595,8.59,40.7568,True,False,seca_principal,lluvioso
2019-07-19,2019,julio,Bello,montañosa,0.29,22.84,14.45,83.18,1.12,81.67,18.645,8.39,41.31040000000001,True,False,seca_principal,lluvioso
2019-07-20,2019,julio,Sabaneta,suburbana,0.43,22.93,13.9,83.25,1.16,81.62,18.415,9.03,41.07550000000001,True,False,seca_principal,lluvioso
2019-07-21,2019,julio,Medellín,urbana,0.12,23.31,14.38,81.55,0.94,81.59,18.845,8.929999999999998,41.0985,True,False,seca_principal,lluvioso
2019-07-22,2019,julio,Envigado,mixta,6.5,22.28,15.4,88.8,0.66,81.64,18.84,6.880000000000001,43.682,True,True,seca_principal,lluvioso
2019-07-23,2019,julio,Medellín,urbana,8.16,21.06,15.13,89.3,0.61,81.75,18.095,5.929999999999998,43.137,True,True,seca_principal,lluvioso
2019-07-24,2019,julio,Medellín,urbana,3.18,22.25,15.14,87.74,0.75,81.75,18.695,7.109999999999999,43.1242,True,True,seca_principal,lluvioso
2019-07-25,2019,julio,Itagüí,urbana,1.54,22.63,15.08,86.09,0.72,81.72,18.855,7.549999999999999,42.76070000000001,True,True,seca_principal,lluvioso
2019-07-26,2019,julio,Medellín,urbana,2.98,19.44,14.52,90.4,0.86,81.76,16.98,4.920000000000002,42.21000000000001,True,True,seca_principal,lluvioso
2019-07-27,2019,julio,Itagüí,urbana,0.68,22.41,12.92,82.63,1.25,81.79,17.665,9.49,40.0579,True,False,seca_principal,lluvioso
2019-07-28,2019,julio,Bello,montañosa,1.78,23.14,13.74,83.91,1.0,81.73,18.44,9.4,41.4303,True,False,seca_principal,lluvioso
2019-07-29,2019,julio,Medellín,urbana,1.06,22.36,15.3,86.23,0.61,81.63,18.83,7.059999999999999,42.8589,True,True,seca_principal,lluvioso
2019-07-30,2019,julio,Sabaneta,suburbana,0.14,23.74,15.62,84.06,0.71,81.64,19.68,8.12,42.9228,True,False,seca_principal,lluvioso
2019-07-31,2019,julio,Sabaneta,suburbana,4.45,23.08,15.23,84.88,1.05,81.65,19.155,7.849999999999998,42.43040000000001,True,False,seca_principal,lluvioso
2019-08-01,2019,agosto,Sabaneta,suburbana,4.85,22.51,14.67,84.66,0.71,81.62,18.59,7.840000000000002,42.0308,True,False,seca_principal,lluvioso
2019-08-02,2019,agosto,Medellín,urbana,6.97,22.4,14.99,88.25,0.65,81.61,18.695,7.409999999999998,43.3625,True,True,seca_principal,lluvioso
2019-08-03,2019,agosto,Bello,montañosa,6.95,22.08,16.06,91.5,0.62,81.67,19.07,6.02,44.831,True,True,seca_principal,lluvioso
2019-08-04,2019,agosto,Bello,montañosa,0.23,22.76,15.78,83.42,0.9,81.78,19.27,6.980000000000002,42.1686,True,False,seca_principal,lluvioso
2019-08-05,2019,agosto,Bello,montañosa,0.93,23.05,14.2,81.66,1.02,81.75,18.625,8.850000000000001,40.8588,True,False,seca_principal,lluvioso
2019-08-06,2019,agosto,Itagüí,urbana,2.29,22.89,14.52,85.37,0.75,81.74,18.705,8.370000000000001,42.3521,True,True,seca_principal,lluvioso
2019-08-07,2019,agosto,Itagüí,urbana,1.08,23.26,15.12,83.27,0.77,81.82,19.19,8.140000000000002,42.1301,True,False,seca_principal,lluvioso
2019-08-08,2019,agosto,Itagüí,urbana,1.87,23.19,15.42,85.72,0.85,81.83,19.305,7.770000000000001,42.99760000000001,True,True,seca_principal,lluvioso
2019-08-09,2019,agosto,Bello,montañosa,1.52,23.46,15.41,83.96,0.99,81.76,19.435,8.05,42.44880000000001,True,False,seca_principal,lluvioso
2019-08-10,2019,agosto,Sabaneta,suburbana,5.85,23.22,14.17,84.83,1.21,81.71,18.695,9.049999999999999,41.8419,True,False,seca_principal,lluvioso
2019-08-11,2019,agosto,Sabaneta,suburbana,4.5,23.77,15.43,84.37,0.88,81.68,19.6,8.34,42.8261,True,False,seca_principal,lluvioso
2019-08-12,2019,agosto,Bello,montañosa,3.42,24.26,15.58,83.49,0.74,81.62,19.92,8.680000000000001,42.9537,True,False,seca_principal,lluvioso
2019-08-13,2019,agosto,Bello,montañosa,3.21,23.28,15.95,86.22,0.91,81.62,19.615,7.330000000000002,43.4306,True,True,seca_principal,lluvioso
2019-08-14,2019,agosto,Itagüí,urbana,3.83,22.23,15.35,85.18,1.05,81.7,18.79,6.880000000000001,42.1644,True,True,seca_principal,lluvioso
2019-08-15,2019,agosto,Bello,montañosa,2.57,22.58,14.99,80.51,0.85,81.76,18.785,7.589999999999998,40.75830000000001,True,False,seca_principal,lluvioso
2019-08-16,2019,agosto,Sabaneta,suburbana,4.54,21.94,14.12,87.85,0.56,81.79,18.03,7.820000000000002,42.6285,True,True,seca_principal,lluvioso
2019-08-17,2019,agosto,Itagüí,urbana,4.51,22.04,15.02,87.32,0.68,81.76,18.53,7.02,42.86960000000001,True,True,seca_principal,lluvioso
2019-08-18,2019,agosto,Medellín,urbana,0.6,23.6,14.73,84.19,0.82,81.68,19.165,8.870000000000001,42.3737,True,False,seca_principal,lluvioso
2019-08-19,2019,agosto,Medellín,urbana,0.88,21.92,15.79,86.13,0.84,81.67,18.855,6.130000000000003,42.6899,True,True,seca_principal,lluvioso
2019-08-20,2019,agosto,Medellín,urbana,1.67,22.88,14.37,83.93,0.94,81.73,18.625,8.51,41.6639,True,False,seca_principal,lluvioso
2019-08-21,2019,agosto,Bello,montañosa,4.01,23.3,14.8,80.76,1.14,81.75,19.05,8.5,40.9028,True,False,seca_principal,lluvioso
2019-08-22,2019,agosto,Bello,montañosa,1.38,23.71,13.7,78.81,1.11,81.77,18.705,10.01,39.9353,True,False,seca_principal,lluvioso
2019-08-23,2019,agosto,Sabaneta,suburbana,3.24,23.63,14.41,84.27,1.02,81.75,19.02,9.219999999999999,42.1151,True,False,seca_principal,lluvioso
2019-08-24,2019,agosto,Sabaneta,suburbana,3.57,23.37,15.18,81.73,0.97,81.73,19.275,8.190000000000001,41.5669,True,False,seca_principal,lluvioso
2019-08-25,2019,agosto,Medellín,urbana,0.52,23.46,14.53,82.31,0.8,81.66,18.995,8.930000000000001,41.5973,True,False,seca_principal,lluvioso
2019-08-26,2019,agosto,Sabaneta,suburbana,0.2,22.94,14.8,82.22,0.83,81.63,18.87,8.14,41.4216,True,False,seca_principal,lluvioso
2019-08-27,2019,agosto,Itagüí,urbana,1.41,22.73,14.78,81.06,1.1,81.61,18.755,7.950000000000001,40.7348,True,False,seca_principal,lluvioso
2019-08-28,2019,agosto,Bello,montañosa,0.92,23.21,15.9,78.42,1.1,81.68,19.555,7.31,40.6636,True,False,seca_principal,lluvioso
2019-08-29,2019,agosto,Itagüí,urbana,2.72,23.98,14.18,76.48,0.99,81.67,19.08,9.8,39.6254,True,False,seca_principal,lluvioso
2019-08-30,2019,agosto,Itagüí,urbana,1.42,24.47,14.68,76.78,0.87,81.66,19.575,9.79,40.3034,True,False,seca_principal,lluvioso
2019-08-31,2019,agosto,Medellín,urbana,1.72,23.18,14.9,80.49,0.77,81.64,19.04,8.28,41.06269999999999,True,False,seca_principal,lluvioso
2019-09-01,2019,septiembre,Sabaneta,suburbana,1.95,23.82,15.1,81.32,0.87,81.65,19.46,8.72,41.6866,True,False,seca_principal,lluvioso
2019-09-02,2019,septiembre,Medellín,urbana,0.99,23.72,14.68,82.63,0.76,81.61,19.2,9.04,41.9359,True,False,seca_principal,lluvioso
2019-09-03,2019,septiembre,Medellín,urbana,1.41,24.78,15.03,77.98,0.74,81.58,19.905,9.750000000000002,41.1204,True,False,seca_principal,lluvioso
2019-09-04,2019,septiembre,Bello,montañosa,3.46,23.84,14.37,83.12,0.83,81.68,19.105,9.47,41.9536,True,False,seca_principal,lluvioso
2019-09-05,2019,septiembre,Medellín,urbana,5.55,24.78,15.17,78.72,0.88,81.77,19.975,9.610000000000001,41.3366,True,False,seca_principal,lluvioso
2019-09-06,2019,septiembre,Medellín,urbana,1.51,24.64,15.44,80.09,0.83,81.72,20.04,9.200000000000001,41.8887,True,False,seca_principal,lluvioso
2019-09-07,2019,septiembre,Bello,montañosa,2.67,24.52,15.1,76.72,0.74,81.75,19.81,9.42,40.6096,True,False,seca_principal,lluvioso
2019-09-08,2019,septiembre,Bello,montañosa,0.62,24.57,15.38,72.08,1.08,81.82,19.975,9.19,39.0054,True,False,seca_principal,lluvioso
2019-09-09,2019,septiembre,Medellín,urbana,1.86,25.36,14.96,71.52,1.01,81.75,20.16,10.4,39.0546,True,False,seca_principal,lluvioso
2019-09-10,2019,septiembre,Sabaneta,suburbana,2.92,25.7,15.12,76.58,1.07,81.67,20.41,10.58,40.93239999999999,True,False,seca_principal,lluvioso
2019-09-11,2019,septiembre,Sabaneta,suburbana,6.01,25.22,15.09,79.03,0.48,81.56,20.155,10.13,41.8989,True,False,seca_principal,lluvioso
2019-09-12,2019,septiembre,Envigado,mixta,20.65,24.43,15.58,85.61,0.73,81.52,20.005,8.85,43.74529999999999,True,True,seca_principal,lluvioso
2019-09-13,2019,septiembre,Itagüí,urbana,4.75,25.23,16.21,79.09,0.83,81.6,20.72,9.02,42.23869999999999,True,False,seca_principal,lluvioso
2019-09-14,2019,septiembre,Sabaneta,suburbana,0.38,24.53,15.41,77.93,0.96,81.62,19.97,9.120000000000001,41.0149,True,False,seca_principal,lluvioso
2019-09-15,2019,septiembre,Bello,montañosa,7.09,24.47,14.77,75.19,0.88,81.63,19.62,9.7,39.8167,True,False,seca_principal,lluvioso
2019-09-16,2019,septiembre,Itagüí,urbana,4.87,24.61,15.64,80.62,0.89,81.68,20.125,8.969999999999999,42.10660000000001,True,False,seca_principal,lluvioso
2019-09-17,2019,septiembre,Medellín,urbana,5.11,23.12,15.54,85.24,0.56,81.69,19.33,7.580000000000002,43.06719999999999,True,True,seca_principal,lluvioso
2019-09-18,2019,septiembre,Envigado,mixta,15.09,19.1,15.31,96.84,0.96,81.53,17.205,3.790000000000001,44.49020000000001,True,True,seca_principal,lluvioso
2019-09-19,2019,septiembre,Medellín,urbana,2.65,22.61,14.24,86.65,0.85,81.57,18.425,8.37,42.42450000000001,True,True,seca_principal,lluvioso
2019-09-20,2019,septiembre,Envigado,mixta,5.35,20.12,14.81,92.38,0.47,81.64,17.465,5.31,43.6214,True,True,seca_principal,lluvioso
2019-09-21,2019,septiembre,Envigado,mixta,5.51,21.98,14.92,88.48,0.46,81.76,18.45,7.06,43.3264,True,True,seca_principal,lluvioso
2019-09-22,2019,septiembre,Bello,montañosa,7.28,22.58,14.78,87.31,0.64,81.72,18.68,7.799999999999999,43.0443,True,True,seca_principal,lluvioso
2019-09-23,2019,septiembre,Envigado,mixta,7.2,20.02,15.17,93.83,0.73,81.7,17.595,4.85,44.0479,True,True,seca_principal,lluvioso
2019-09-24,2019,septiembre,Bello,montañosa,4.03,21.29,15.24,89.02,0.52,81.75,18.265,6.049999999999999,43.2776,True,True,seca_principal,lluvioso
2019-09-25,2019,septiembre,Bello,montañosa,7.14,22.03,15.23,89.85,0.6,81.73,18.63,6.800000000000001,43.8605,True,True,seca_principal,lluvioso
2019-09-26,2019,septiembre,Itagüí,urbana,13.0,22.95,15.13,84.73,0.75,81.73,19.04,7.819999999999999,42.4759,True,False,seca_principal,lluvioso
2019-09-27,2019,septiembre,Bello,montañosa,5.36,24.01,14.53,83.18,0.83,81.75,19.27,9.480000000000002,42.1384,True,False,seca_principal,lluvioso
2019-09-28,2019,septiembre,Envigado,mixta,8.0,23.57,15.11,83.43,0.67,81.73,19.34,8.46,42.4029,True,False,seca_principal,lluvioso
2019-09-29,2019,septiembre,Bello,montañosa,10.1,20.67,15.01,91.43,0.87,81.58,17.84,5.660000000000002,43.4029,True,True,seca_principal,lluvioso
2019-09-30,2019,septiembre,Itagüí,urbana,17.24,19.78,14.9,94.32,0.74,81.54,17.34,4.880000000000001,43.94759999999999,True,True,seca_principal,lluvioso
2019-10-01,2019,octubre,Sabaneta,suburbana,8.9,22.09,14.74,88.03,0.66,81.57,18.415,7.35,43.0029,True,True,lluviosa,lluvioso
2019-10-02,2019,octubre,Bello,montañosa,4.69,21.13,15.5,90.06,0.63,81.54,18.315,5.629999999999999,43.5938,True,True,lluviosa,lluvioso
2019-10-03,2019,octubre,Itagüí,urbana,10.23,20.79,15.07,90.52,0.75,81.67,17.93,5.719999999999999,43.2766,True,True,lluviosa,lluvioso
2019-10-04,2019,octubre,Sabaneta,suburbana,0.83,23.22,14.04,86.24,0.71,81.73,18.63,9.18,42.5922,True,True,lluviosa,lluvioso
2019-10-05,2019,octubre,Bello,montañosa,2.48,21.9,15.08,86.51,0.68,81.67,18.49,6.819999999999999,42.56230000000001,True,True,lluviosa,lluvioso
2019-10-06,2019,octubre,Medellín,urbana,14.14,21.71,13.99,87.99,0.65,81.61,17.85,7.720000000000001,42.43170000000001,True,True,lluviosa,lluvioso
2019-10-07,2019,octubre,Bello,montañosa,2.56,23.23,14.7,85.3,0.61,81.56,18.965,8.530000000000001,42.687,True,True,lluviosa,lluvioso
